CustomerID,Cliente,ProductID,Producto,Categoria,Proveedor,UnidadesTotales,TotalPedidos,PromedioPorPedido,MaximoPorPedido,MinimoPorPedido,ValorTotal
VAFFE,Vaffeljernet,59,Raclette Courdavault,Dairy Products,Gai pâturage,18,1,18,18,18,"990,00"
VAFFE,Vaffeljernet,29,Thüringer Rostbratwurst,Meat/Poultry,Plutzer Lebensmittelgroßmärkte AG,18,1,18,18,18,"1782,00"
VAFFE,Vaffeljernet,52,Filo Mix,Grains/Cereals,"G'day, Mate",15,1,15,15,15,"105,00"
VAFFE,Vaffeljernet,62,Tarte au sucre,Confections,Forêts d'érables,15,1,15,15,15,"739,50"
VAFFE,Vaffeljernet,65,Louisiana Fiery Hot Pepper Sauce,Condiments,New Orleans Cajun Delights,15,1,15,15,15,"252,00"
VAFFE,Vaffeljernet,3,Aniseed Syrup,Condiments,Exotic Liquids,14,1,14,14,14,"140,00"
VAFFE,Vaffeljernet,7,Uncle Bob's Organic Dried Pears,Produce,Grandma Kelly's Homestead,10,1,10,10,10,"300,00"
VAFFE,Vaffeljernet,35,Steeleye Stout,Beverages,Bigfoot Breweries,10,1,10,10,10,"180,00"
VICTE,Victuailles en stock,10,Ikura,Seafood,Tokyo Traders,40,2,20,20,20,"992,00"
VICTE,Victuailles en stock,62,Tarte au sucre,Confections,Forêts d'érables,40,1,40,40,40,"1972,00"
VICTE,Victuailles en stock,72,Mozzarella di Giovanni,Dairy Products,Formaggi Fortini s.r.l.,40,1,40,40,40,"1112,00"
VICTE,Victuailles en stock,70,Outback Lager,Beverages,"Pavlova, Ltd.",30,1,30,30,30,"450,00"
VICTE,Victuailles en stock,61,Sirop d'érable,Condiments,Forêts d'érables,30,1,30,30,30,"855,00"
VICTE,Victuailles en stock,35,Steeleye Stout,Beverages,Bigfoot Breweries,30,1,30,30,30,"540,00"
VICTE,Victuailles en stock,7,Uncle Bob's Organic Dried Pears,Produce,Grandma Kelly's Homestead,26,2,13,16,10,"684,00"
VICTE,Victuailles en stock,65,Louisiana Fiery Hot Pepper Sauce,Condiments,New Orleans Cajun Delights,22,2,11,20,2,"378,10"
VICTE,Victuailles en stock,25,NuNuCa Nuß-Nougat-Creme,Confections,Heli Süßwaren GmbH & Co. KG,20,1,20,20,20,"280,00"
VICTE,Victuailles en stock,41,Jack's New England Clam Chowder,Seafood,New England Seafood Cannery,20,1,20,20,20,"193,00"
VICTE,Victuailles en stock,43,Ipoh Coffee,Beverages,Leka Trading,20,1,20,20,20,"920,00"
VICTE,Victuailles en stock,46,Spegesild,Seafood,Lyngbysild,20,1,20,20,20,"192,00"
VICTE,Victuailles en stock,2,Chang,Beverages,Exotic Liquids,20,1,20,20,20,"380,00"
VICTE,Victuailles en stock,57,Ravioli Angelo,Grains/Cereals,Pasta Buttini s.r.l.,15,1,15,15,15,"234,00"
VICTE,Victuailles en stock,74,Longlife Tofu,Produce,Tokyo Traders,15,1,15,15,15,"150,00"
VICTE,Victuailles en stock,68,Scottish Longbreads,Confections,"Specialty Biscuits, Ltd.",10,1,10,10,10,"100,00"
VICTE,Victuailles en stock,52,Filo Mix,Grains/Cereals,"G'day, Mate",8,1,8,8,8,"44,80"
VICTE,Victuailles en stock,48,Chocolade,Confections,Zaanse Snoepfabriek,8,1,8,8,8,"102,00"
VICTE,Victuailles en stock,22,Gustaf's Knäckebröd,Grains/Cereals,PB Knäckebröd AB,6,1,6,6,6,"100,80"
VICTE,Victuailles en stock,54,Tourtière,Meat/Poultry,Ma Maison,6,1,6,6,6,"35,40"
VICTE,Victuailles en stock,33,Geitost,Dairy Products,Norske Meierier,4,1,4,4,4,"10,00"
VICTE,Victuailles en stock,51,Manjimup Dried Apples,Produce,"G'day, Mate",4,1,4,4,4,"212,00"
VINET,Vins et alcools Chevalier,71,Flotemysost,Dairy Products,Norske Meierier,20,1,20,20,20,"344,00"
VINET,Vins et alcools Chevalier,52,Filo Mix,Grains/Cereals,"G'day, Mate",18,1,18,18,18,"126,00"
VINET,Vins et alcools Chevalier,72,Mozzarella di Giovanni,Dairy Products,Formaggi Fortini s.r.l.,12,2,6,7,5,"368,60"
VINET,Vins et alcools Chevalier,11,Queso Cabrales,Dairy Products,Cooperativa de Quesos 'Las Cabras',12,1,12,12,12,"168,00"
VINET,Vins et alcools Chevalier,41,Jack's New England Clam Chowder,Seafood,New England Seafood Cannery,12,1,12,12,12,"115,80"
VINET,Vins et alcools Chevalier,42,Singaporean Hokkien Fried Mee,Grains/Cereals,Leka Trading,10,1,10,10,10,"98,00"
VINET,Vins et alcools Chevalier,36,Inlagd Sill,Seafood,Svensk Sjöföda AB,6,1,6,6,6,"114,00"
VINET,Vins et alcools Chevalier,13,Konbu,Seafood,Mayumi's,4,1,4,4,4,"24,00"
VINET,Vins et alcools Chevalier,56,Gnocchi di nonna Alice,Grains/Cereals,Pasta Buttini s.r.l.,4,1,4,4,4,"121,60"
WARTH,Wartian Herkku,71,Flotemysost,Dairy Products,Norske Meierier,100,3,33,40,30,"1720,00"
WARTH,Wartian Herkku,53,Perth Pasties,Meat/Poultry,"G'day, Mate",75,3,25,50,10,"1965,00"
WARTH,Wartian Herkku,56,Gnocchi di nonna Alice,Grains/Cereals,Pasta Buttini s.r.l.,50,2,25,30,20,"1900,00"
WARTH,Wartian Herkku,45,Rogede sild,Seafood,Lyngbysild,40,1,40,40,40,"380,00"
WARTH,Wartian Herkku,74,Longlife Tofu,Produce,Tokyo Traders,35,1,35,35,35,"350,00"
WARTH,Wartian Herkku,14,Tofu,Produce,Mayumi's,35,3,11,20,5,"674,25"
WARTH,Wartian Herkku,13,Konbu,Seafood,Mayumi's,30,2,15,20,10,"180,00"
WARTH,Wartian Herkku,31,Gorgonzola Telino,Dairy Products,Formaggi Fortini s.r.l.,30,1,30,30,30,"375,00"
WARTH,Wartian Herkku,36,Inlagd Sill,Seafood,Svensk Sjöföda AB,30,1,30,30,30,"456,00"
WARTH,Wartian Herkku,43,Ipoh Coffee,Beverages,Leka Trading,25,1,25,25,25,"920,00"
WARTH,Wartian Herkku,59,Raclette Courdavault,Dairy Products,Gai pâturage,25,1,25,25,25,"1375,00"
WARTH,Wartian Herkku,4,Chef Anton's Cajun Seasoning,Condiments,New Orleans Cajun Delights,25,1,25,25,25,"550,00"
WARTH,Wartian Herkku,61,Sirop d'érable,Condiments,Forêts d'érables,25,1,25,25,25,"570,00"
WARTH,Wartian Herkku,22,Gustaf's Knäckebröd,Grains/Cereals,PB Knäckebröd AB,24,1,24,24,24,"504,00"
WARTH,Wartian Herkku,60,Camembert Pierrot,Dairy Products,Gai pâturage,24,1,24,24,24,"816,00"
WARTH,Wartian Herkku,57,Ravioli Angelo,Grains/Cereals,Pasta Buttini s.r.l.,20,1,20,20,20,"312,00"
WARTH,Wartian Herkku,39,Chartreuse verte,Beverages,Aux joyeux ecclésiastiques,20,1,20,20,20,"288,00"
WARTH,Wartian Herkku,19,Teatime Chocolate Biscuits,Confections,"Specialty Biscuits, Ltd.",20,1,20,20,20,"146,00"
WARTH,Wartian Herkku,1,Chai,Beverages,Exotic Liquids,18,2,9,10,8,"324,00"
WARTH,Wartian Herkku,11,Queso Cabrales,Dairy Products,Cooperativa de Quesos 'Las Cabras',15,1,15,15,15,"315,00"
WARTH,Wartian Herkku,16,Pavlova,Confections,"Pavlova, Ltd.",14,1,14,14,14,"244,30"
WARTH,Wartian Herkku,12,Queso Manchego La Pastora,Dairy Products,Cooperativa de Quesos 'Las Cabras',12,1,12,12,12,"364,80"
WARTH,Wartian Herkku,21,Sir Rodney's Scones,Confections,"Specialty Biscuits, Ltd.",10,1,10,10,10,"80,00"
WARTH,Wartian Herkku,29,Thüringer Rostbratwurst,Meat/Poultry,Plutzer Lebensmittelgroßmärkte AG,10,1,10,10,10,"1237,90"
WARTH,Wartian Herkku,69,Gudbrandsdalsost,Dairy Products,Norske Meierier,10,1,10,10,10,"360,00"
WARTH,Wartian Herkku,35,Steeleye Stout,Beverages,Bigfoot Breweries,6,1,6,6,6,"108,00"
WARTH,Wartian Herkku,58,Escargots de Bourgogne,Seafood,Escargots Nouveaux,6,1,6,6,6,"79,50"
WARTH,Wartian Herkku,54,Tourtière,Meat/Poultry,Ma Maison,3,1,3,3,3,"22,35"
WELLI,Wellington Importadora,1,Chai,Beverages,Exotic Liquids,41,2,20,21,20,"738,00"
WELLI,Wellington Importadora,19,Teatime Chocolate Biscuits,Confections,"Specialty Biscuits, Ltd.",24,1,24,24,24,"220,80"
WELLI,Wellington Importadora,46,Spegesild,Seafood,Lyngbysild,21,1,21,21,21,"252,00"
WELLI,Wellington Importadora,43,Ipoh Coffee,Beverages,Leka Trading,20,1,20,20,20,"920,00"
WELLI,Wellington Importadora,52,Filo Mix,Grains/Cereals,"G'day, Mate",20,1,20,20,20,"140,00"
WELLI,Wellington Importadora,73,Röd Kaviar,Seafood,Svensk Sjöföda AB,20,1,20,20,20,"240,00"
WELLI,Wellington Importadora,9,Mishi Kobe Niku,Meat/Poultry,Tokyo Traders,20,1,20,20,20,"1552,00"
WELLI,Wellington Importadora,53,Perth Pasties,Meat/Poultry,"G'day, Mate",15,1,15,15,15,"393,00"
WELLI,Wellington Importadora,59,Raclette Courdavault,Dairy Products,Gai pâturage,15,1,15,15,15,"825,00"
WELLI,Wellington Importadora,25,NuNuCa Nuß-Nougat-Creme,Confections,Heli Süßwaren GmbH & Co. KG,15,1,15,15,15,"210,00"
WELLI,Wellington Importadora,47,Zaanse koeken,Confections,Zaanse Snoepfabriek,15,1,15,15,15,"142,50"
WELLI,Wellington Importadora,77,Original Frankfurter grüne Soße,Condiments,Plutzer Lebensmittelgroßmärkte AG,12,1,12,12,12,"124,80"
WELLI,Wellington Importadora,70,Outback Lager,Beverages,"Pavlova, Ltd.",11,2,5,8,3,"141,00"
WELLI,Wellington Importadora,23,Tunnbröd,Grains/Cereals,PB Knäckebröd AB,8,1,8,8,8,"72,00"
WELLI,Wellington Importadora,18,Carnarvon Tigers,Seafood,"Pavlova, Ltd.",8,2,4,4,4,"500,00"
WELLI,Wellington Importadora,13,Konbu,Seafood,Mayumi's,2,1,2,2,2,"9,60"
WHITC,White Clover Markets,33,Geitost,Dairy Products,Norske Meierier,95,2,47,60,35,"207,50"
WHITC,White Clover Markets,34,Sasquatch Ale,Beverages,Bigfoot Breweries,70,2,35,35,35,"882,00"
WHITC,White Clover Markets,8,Northwoods Cranberry Sauce,Condiments,Grandma Kelly's Homestead,70,1,70,70,70,"2240,00"
WHITC,White Clover Markets,17,Alice Mutton,Meat/Poultry,"Pavlova, Ltd.",62,2,31,42,20,"2418,00"
WHITC,White Clover Markets,54,Tourtière,Meat/Poultry,Ma Maison,60,1,60,60,60,"447,00"
WHITC,White Clover Markets,21,Sir Rodney's Scones,Confections,"Specialty Biscuits, Ltd.",52,2,26,40,12,"520,00"
WHITC,White Clover Markets,2,Chang,Beverages,Exotic Liquids,52,2,26,40,12,"836,00"
WHITC,White Clover Markets,19,Teatime Chocolate Biscuits,Confections,"Specialty Biscuits, Ltd.",42,1,42,42,42,"386,40"
WHITC,White Clover Markets,45,Rogede sild,Seafood,Lyngbysild,40,1,40,40,40,"380,00"
WHITC,White Clover Markets,16,Pavlova,Confections,"Pavlova, Ltd.",38,2,19,35,3,"538,85"
WHITC,White Clover Markets,62,Tarte au sucre,Confections,Forêts d'érables,38,2,19,35,3,"1873,40"
WHITC,White Clover Markets,35,Steeleye Stout,Beverages,Bigfoot Breweries,35,1,35,35,35,"630,00"
WHITC,White Clover Markets,36,Inlagd Sill,Seafood,Svensk Sjöföda AB,35,1,35,35,35,"665,00"
WHITC,White Clover Markets,4,Chef Anton's Cajun Seasoning,Condiments,New Orleans Cajun Delights,35,1,35,35,35,"616,00"
WHITC,White Clover Markets,69,Gudbrandsdalsost,Dairy Products,Norske Meierier,30,1,30,30,30,"1080,00"
WHITC,White Clover Markets,59,Raclette Courdavault,Dairy Products,Gai pâturage,30,1,30,30,30,"1650,00"
WHITC,White Clover Markets,75,Rhönbräu Klosterbier,Beverages,Plutzer Lebensmittelgroßmärkte AG,30,1,30,30,30,"232,50"
WHITC,White Clover Markets,77,Original Frankfurter grüne Soße,Condiments,Plutzer Lebensmittelgroßmärkte AG,30,1,30,30,30,"312,00"
WHITC,White Clover Markets,61,Sirop d'érable,Condiments,Forêts d'érables,25,1,25,25,25,"712,50"
WHITC,White Clover Markets,38,Côte de Blaye,Beverages,Aux joyeux ecclésiastiques,25,1,25,25,25,"6587,50"
WHITC,White Clover Markets,63,Vegie-spread,Condiments,"Pavlova, Ltd.",24,1,24,24,24,"1053,60"
WHITC,White Clover Markets,72,Mozzarella di Giovanni,Dairy Products,Formaggi Fortini s.r.l.,20,1,20,20,20,"556,00"
WHITC,White Clover Markets,18,Carnarvon Tigers,Seafood,"Pavlova, Ltd.",20,1,20,20,20,"1250,00"
WHITC,White Clover Markets,56,Gnocchi di nonna Alice,Grains/Cereals,Pasta Buttini s.r.l.,19,2,9,14,5,"722,00"
WHITC,White Clover Markets,46,Spegesild,Seafood,Lyngbysild,18,1,18,18,18,"216,00"
WHITC,White Clover Markets,26,Gumbär Gummibärchen,Confections,Heli Süßwaren GmbH & Co. KG,15,1,15,15,15,"468,45"
WHITC,White Clover Markets,58,Escargots de Bourgogne,Seafood,Escargots Nouveaux,15,1,15,15,15,"198,75"
WHITC,White Clover Markets,73,Röd Kaviar,Seafood,Svensk Sjöföda AB,15,1,15,15,15,"225,00"
WHITC,White Clover Markets,53,Perth Pasties,Meat/Poultry,"G'day, Mate",10,1,10,10,10,"328,00"
WHITC,White Clover Markets,9,Mishi Kobe Niku,Meat/Poultry,Tokyo Traders,6,1,6,6,6,"582,00"
WHITC,White Clover Markets,28,Rössle Sauerkraut,Produce,Plutzer Lebensmittelgroßmärkte AG,5,1,5,5,5,"228,00"
WHITC,White Clover Markets,44,Gula Malacca,Condiments,Leka Trading,2,1,2,2,2,"31,00"
WILMK,Wilman Kala,21,Sir Rodney's Scones,Confections,"Specialty Biscuits, Ltd.",20,1,20,20,20,"200,00"
WILMK,Wilman Kala,24,Guaraná Fantástica,Beverages,Refrescos Americanas LTDA,20,1,20,20,20,"90,00"
WILMK,Wilman Kala,40,Boston Crab Meat,Seafood,New England Seafood Cannery,12,1,12,12,12,"220,80"
WILMK,Wilman Kala,19,Teatime Chocolate Biscuits,Confections,"Specialty Biscuits, Ltd.",12,1,12,12,12,"110,40"
WILMK,Wilman Kala,49,Maxilaku,Confections,Karkki Oy,10,1,10,10,10,"200,00"
WILMK,Wilman Kala,59,Raclette Courdavault,Dairy Products,Gai pâturage,10,1,10,10,10,"550,00"
WILMK,Wilman Kala,65,Louisiana Fiery Hot Pepper Sauce,Condiments,New Orleans Cajun Delights,10,1,10,10,10,"210,50"
WILMK,Wilman Kala,76,Lakkalikööri,Beverages,Karkki Oy,10,1,10,10,10,"180,00"
WILMK,Wilman Kala,8,Northwoods Cranberry Sauce,Condiments,Grandma Kelly's Homestead,10,1,10,10,10,"400,00"
WILMK,Wilman Kala,42,Singaporean Hokkien Fried Mee,Grains/Cereals,Leka Trading,6,1,6,6,6,"84,00"
WILMK,Wilman Kala,43,Ipoh Coffee,Beverages,Leka Trading,6,1,6,6,6,"276,00"
WILMK,Wilman Kala,61,Sirop d'érable,Condiments,Forêts d'érables,5,1,5,5,5,"142,50"
WILMK,Wilman Kala,55,Pâté chinois,Meat/Poultry,Ma Maison,5,1,5,5,5,"120,00"
WILMK,Wilman Kala,12,Queso Manchego La Pastora,Dairy Products,Cooperativa de Quesos 'Las Cabras',4,1,4,4,4,"152,00"
WILMK,Wilman Kala,16,Pavlova,Confections,"Pavlova, Ltd.",3,1,3,3,3,"52,35"
WILMK,Wilman Kala,28,Rössle Sauerkraut,Produce,Plutzer Lebensmittelgroßmärkte AG,3,1,3,3,3,"136,80"
WILMK,Wilman Kala,1,Chai,Beverages,Exotic Liquids,2,1,2,2,2,"36,00"
WOLZA,Wolski  Zajazd,31,Gorgonzola Telino,Dairy Products,Formaggi Fortini s.r.l.,30,1,30,30,30,"300,00"
WOLZA,Wolski  Zajazd,75,Rhönbräu Klosterbier,Beverages,Plutzer Lebensmittelgroßmärkte AG,30,1,30,30,30,"232,50"
WOLZA,Wolski  Zajazd,61,Sirop d'érable,Condiments,Forêts d'érables,22,2,11,15,7,"627,00"
WOLZA,Wolski  Zajazd,2,Chang,Beverages,Exotic Liquids,20,2,10,10,10,"380,00"
WOLZA,Wolski  Zajazd,74,Longlife Tofu,Produce,Tokyo Traders,20,1,20,20,20,"200,00"
WOLZA,Wolski  Zajazd,68,Scottish Longbreads,Confections,"Specialty Biscuits, Ltd.",15,1,15,15,15,"187,50"
WOLZA,Wolski  Zajazd,58,Escargots de Bourgogne,Seafood,Escargots Nouveaux,15,1,15,15,15,"159,00"
WOLZA,Wolski  Zajazd,60,Camembert Pierrot,Dairy Products,Gai pâturage,15,1,15,15,15,"510,00"
WOLZA,Wolski  Zajazd,62,Tarte au sucre,Confections,Forêts d'érables,12,1,12,12,12,"591,60"
WOLZA,Wolski  Zajazd,24,Guaraná Fantástica,Beverages,Refrescos Americanas LTDA,12,1,12,12,12,"54,00"
WOLZA,Wolski  Zajazd,1,Chai,Beverages,Exotic Liquids,6,1,6,6,6,"108,00"
WOLZA,Wolski  Zajazd,35,Steeleye Stout,Beverages,Bigfoot Breweries,3,1,3,3,3,"54,00"
WOLZA,Wolski  Zajazd,54,Tourtière,Meat/Poultry,Ma Maison,3,1,3,3,3,"22,35"
WOLZA,Wolski  Zajazd,51,Manjimup Dried Apples,Produce,"G'day, Mate",2,1,2,2,2,"106,00"
